sporulation;oiv;densite_sporulation;experiment;ligne;image_name;surface_necrosee;colonne;sheet;necrose;taille_necrose
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P27;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P27;;1.0;fichier total;;
1.0;5.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P27;;1.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P27;;2.0;fichier total;;
1.0;5.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P27;5.0;2.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P27;;2.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P27;;3.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P27;9.0;3.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P27;;3.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P27;;4.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P27;;4.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P27;;4.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P28;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P28;7.0;1.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P28;9.0;1.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P28;;2.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P28;;2.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P28;;2.0;fichier total;;
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P28;3.0;3.0;fichier total;1.0;3.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P28;3.0;3.0;fichier total;1.0;3.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P28;3.0;3.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P28;;4.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P28;;4.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P28;;4.0;fichier total;;
1.0;1.0;1.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P29;;1.0;fichier total;;
1.0;1.0;1.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P29;;1.0;fichier total;;
1.0;1.0;1.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P29;;1.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P29;;2.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P29;;2.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P29;;2.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P29;9.0;3.0;fichier total;1.0;7.0
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P29;9.0;3.0;fichier total;1.0;7.0
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P29;9.0;3.0;fichier total;1.0;7.0
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P29;;4.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P29;;4.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P29;;4.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P30;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P30;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P30;;1.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P30;5.0;2.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P30;5.0;2.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P30;5.0;2.0;fichier total;1.0;7.0
1.0;5.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P30;;3.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P30;;3.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P30;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P30;;4.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P30;;4.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P30;;4.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P31;5.0;1.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P31;5.0;1.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P31;5.0;1.0;fichier total;1.0;5.0
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P31;;2.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P31;7.0;2.0;fichier total;1.0;3.0
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P31;7.0;2.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P31;5.0;3.0;fichier total;1.0;3.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P31;5.0;3.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P31;5.0;3.0;fichier total;1.0;3.0
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P31;;4.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P31;;4.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P31;;4.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P32;;1.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P32;;1.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P32;;1.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P32;9.0;2.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P32;9.0;2.0;fichier total;1.0;5.0
0.0;9.0;;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P32;9.0;2.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P32;5.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P32;5.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P32;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P33;;1.0;fichier total;;
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P33;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P33;;1.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P33;;3.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P33;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P33;;3.0;fichier total;;
1.0;3.0;1.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P33;;4.0;fichier total;;
1.0;3.0;1.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P33;;4.0;fichier total;;
1.0;3.0;1.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P33;;4.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P34;;1.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P34;;1.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P34;;1.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P34;3.0;2.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P34;3.0;2.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P34;3.0;2.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P34;9.0;3.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P34;9.0;3.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P34;9.0;3.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P34;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P34;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P34;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P35;;1.0;fichier total;;
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P35;;1.0;fichier total;;
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P35;;1.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P35;;2.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P35;;2.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P35;;2.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P35;;3.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P35;;3.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P35;;3.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P35;;4.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P35;;4.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P35;;4.0;fichier total;;
0.0;9.0;;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P36;;1.0;fichier total;0.0;
0.0;9.0;;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P36;;1.0;fichier total;0.0;
0.0;9.0;;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P36;;1.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P36;3.0;2.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P36;3.0;2.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P36;3.0;2.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P36;;3.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P36;;3.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P36;;3.0;fichier total;;
0.0;9.0;;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P36;3.0;4.0;fichier total;1.0;3.0
0.0;9.0;;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P36;3.0;4.0;fichier total;1.0;3.0
0.0;9.0;;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P36;3.0;4.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P37;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P37;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P37;;1.0;fichier total;;
0.0;9.0;;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P37;7.0;2.0;fichier total;1.0;7.0
0.0;9.0;;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P37;7.0;2.0;fichier total;1.0;7.0
0.0;9.0;;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P37;7.0;2.0;fichier total;1.0;7.0
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P37;;4.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P37;;4.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P37;;4.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P38;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P38;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P38;;1.0;fichier total;;
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P38;5.0;2.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P38;5.0;2.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P38;5.0;2.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P38;3.0;3.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P38;3.0;3.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P38;3.0;3.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P38;7.0;4.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P38;7.0;4.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P38;7.0;4.0;fichier total;1.0;7.0
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P39;;1.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P39;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P39;;2.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P39;;2.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P39;;2.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P39;3.0;4.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P39;3.0;4.0;fichier total;1.0;3.0
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P40;;1.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P40;;1.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P40;;1.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P40;;2.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P40;;2.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P40;;2.0;fichier total;;
1.0;5.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P40;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P40;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P40;;3.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P40;;4.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P40;;4.0;fichier total;;
1.0;5.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P40;;4.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P41;7.0;1.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P41;7.0;1.0;fichier total;1.0;5.0
1.0;9.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P41;7.0;1.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P41;7.0;2.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P41;7.0;2.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P41;7.0;2.0;fichier total;1.0;7.0
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P41;;3.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P41;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P41;;3.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P41;7.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P41;7.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P41;7.0;4.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P42;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P42;;1.0;fichier total;;
1.0;7.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P42;;1.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P42;;2.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P42;;2.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P42;;2.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P42;;3.0;fichier total;;
1.0;3.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P42;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P42;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P42;7.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P42;7.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P42;7.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P43;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P43;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P43;;1.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P43;;2.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P43;;2.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P43;;2.0;fichier total;;
1.0;3.0;1.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P43;;3.0;fichier total;;
1.0;3.0;1.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P43;;3.0;fichier total;;
1.0;3.0;1.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P43;;3.0;fichier total;;
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P43;9.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P43;9.0;4.0;fichier total;1.0;7.0
1.0;9.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P43;9.0;4.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P44;3.0;1.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P44;3.0;1.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P44;3.0;1.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P44;3.0;2.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P44;3.0;2.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P44;3.0;2.0;fichier total;1.0;3.0
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P44;;3.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P44;;3.0;fichier total;;
1.0;1.0;3.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P44;;3.0;fichier total;;
1.0;5.0;5.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P44;;4.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P44;;4.0;fichier total;;
1.0;3.0;5.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P44;;4.0;fichier total;;
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P45;7.0;1.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P45;5.0;1.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P45;5.0;1.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P45;3.0;2.0;fichier total;1.0;1.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P45;3.0;2.0;fichier total;1.0;1.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P45;3.0;2.0;fichier total;1.0;1.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P45;5.0;3.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;b;Exp17DM02_inoc1_T6_P45;5.0;3.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;c;Exp17DM02_inoc1_T6_P45;5.0;3.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp17DM02_inoc1_saisie;a;Exp17DM02_inoc1_T6_P45;5.0;4.0;fichier total;1.0;5.0
